,idx,age,Red_cf,Green_cf,Blue_cf,Red_origin,Green_origin,Blue_origin
1699,41,58.0,167.15782165527344,99.0250244140625,78.10760498046875,167.1895751953125,99.13573455810547,78.0791244506836
1700,41,59.0,167.18482971191406,99.0876693725586,78.09310913085938,167.1895751953125,99.13573455810547,78.0791244506836
1701,41,60.0,167.1887969970703,99.12969207763672,78.08680725097656,167.1895751953125,99.13573455810547,78.0791244506836
1702,41,61.0,167.18948364257812,99.13538360595703,78.08136749267578,167.1895751953125,99.13573455810547,78.0791244506836
1703,41,62.0,167.1895751953125,99.13573455810547,78.0791244506836,167.1895751953125,99.13573455810547,78.0791244506836
1704,41,63.0,167.1895751953125,99.13573455810547,78.0791244506836,167.1895751953125,99.13573455810547,78.0791244506836
1705,41,64.0,167.1895751953125,99.13607788085938,78.0791244506836,167.1895751953125,99.13573455810547,78.0791244506836
1706,41,65.0,167.1895751953125,99.13573455810547,78.0791244506836,167.1895751953125,99.13573455810547,78.0791244506836
1707,41,66.0,167.1895751953125,99.13573455810547,78.0791244506836,167.1895751953125,99.13573455810547,78.0791244506836
1708,41,67.0,167.1895751953125,99.13573455810547,78.0791244506836,167.1895751953125,99.13573455810547,78.0791244506836
1709,41,68.0,167.1895751953125,99.14539337158203,78.07774353027344,167.1895751953125,99.13573455810547,78.0791244506836
1710,41,69.0,167.1895751953125,99.1966552734375,78.06885528564453,167.1895751953125,99.13573455810547,78.0791244506836
1711,41,70.0,167.19432067871094,99.2911376953125,78.03995513916016,167.1895751953125,99.13573455810547,78.0791244506836
1712,41,71.0,167.21572875976562,99.35826873779297,78.00431823730469,167.1895751953125,99.13573455810547,78.0791244506836
1713,41,72.0,167.24644470214844,99.45638275146484,77.90982818603516,167.1895751953125,99.13573455810547,78.0791244506836
1714,41,73.0,167.2653350830078,99.54491424560547,77.86107635498047,167.1895751953125,99.13573455810547,78.0791244506836
1715,41,74.0,167.3154754638672,99.643798828125,77.82492065429688,167.1895751953125,99.13573455810547,78.0791244506836
1716,41,75.0,167.44784545898438,99.8519287109375,77.66321563720703,167.1895751953125,99.13573455810547,78.0791244506836
